dateTime,open,high,low,close,volume
2024-01-22 12:00:00,40703.90000000,40941.09000000,40670.98000000,40815.99000000,1820.31952000
2024-01-22 13:00:00,40815.92000000,40922.14000000,40685.96000000,40884.97000000,1281.48051000
2024-01-22 14:00:00,40884.97000000,41244.06000000,40865.60000000,40943.17000000,2170.12828000
2024-01-22 15:00:00,40943.17000000,40978.69000000,40515.90000000,40694.75000000,2673.37652000
2024-01-22 16:00:00,40694.76000000,40850.00000000,40350.00000000,40771.99000000,3208.29236000
2024-01-22 17:00:00,40772.00000000,40874.99000000,40400.00000000,40518.60000000,2429.98915000
2024-01-22 18:00:00,40518.61000000,40806.42000000,40457.95000000,40708.00000000,1602.30202000
2024-01-22 19:00:00,40707.99000000,40800.01000000,40119.11000000,40316.01000000,3457.46147000
2024-01-22 20:00:00,40316.00000000,40570.83000000,39431.58000000,39820.31000000,7927.00782000
2024-01-22 21:00:00,39820.31000000,40343.18000000,39751.14000000,40181.20000000,3814.77652000
2024-01-22 22:00:00,40181.20000000,40206.34000000,39845.70000000,39849.95000000,2123.78160000
2024-01-22 23:00:00,39849.95000000,40088.88000000,39480.00000000,39832.80000000,2201.86927000
2024-01-23 00:00:00,39832.81000000,39961.10000000,39488.12000000,39568.02000000,1840.27144000
2024-01-23 01:00:00,39568.02000000,39888.00000000,39511.10000000,39872.00000000,1591.36214000
2024-01-23 02:00:00,39872.00000000,39912.18000000,39713.20000000,39830.71000000,883.18985000
2024-01-23 03:00:00,39830.70000000,40067.99000000,39810.00000000,40060.46000000,1017.58919000
2024-01-23 04:00:00,40060.47000000,40118.87000000,39979.52000000,40000.44000000,954.67378000
2024-01-23 05:00:00,40000.43000000,40176.74000000,40000.43000000,40065.51000000,819.53223000
2024-01-23 06:00:00,40065.50000000,40129.16000000,40062.30000000,40069.34000000,528.46380000
2024-01-23 07:00:00,40069.35000000,40129.12000000,39960.87000000,40019.42000000,810.99682000
2024-01-23 08:00:00,40019.43000000,40026.37000000,39665.02000000,39780.00000000,1693.37353000
2024-01-23 09:00:00,39780.01000000,39860.00000000,39328.00000000,39464.96000000,2986.78985000
2024-01-23 10:00:00,39464.97000000,39492.57000000,38907.67000000,38961.39000000,6604.67363000
2024-01-23 11:00:00,38961.39000000,39150.00000000,38855.12000000,38917.28000000,3342.72993000
2024-01-23 12:00:00,38917.27000000,39045.56000000,38657.00000000,38845.56000000,3393.58407000
2024-01-23 13:00:00,38845.56000000,39088.01000000,38758.82000000,39065.67000000,2870.76139000
2024-01-23 14:00:00,39065.68000000,39083.35000000,38853.39000000,38864.16000000,1462.05395000
2024-01-23 15:00:00,38864.15000000,38900.00000000,38555.00000000,38767.74000000,4060.57085000
2024-01-23 16:00:00,38767.75000000,39460.00000000,38766.00000000,39204.00000000,5829.55514000
2024-01-23 17:00:00,39204.00000000,39374.11000000,38925.20000000,39307.59000000,4118.59618000
2024-01-23 18:00:00,39307.60000000,39634.29000000,39270.00000000,39398.89000000,3340.69119000
2024-01-23 19:00:00,39398.88000000,39654.34000000,39092.54000000,39092.54000000,2484.66969000
2024-01-23 20:00:00,39092.55000000,39287.57000000,38981.10000000,39148.07000000,1755.83945000
2024-01-23 21:00:00,39148.07000000,39365.96000000,39032.02000000,39175.06000000,2123.40651000
2024-01-23 22:00:00,39175.07000000,39303.91000000,39070.00000000,39169.42000000,681.95095000
