dateTime,open,high,low,close,volume
2024-01-15 01:00:00,41732.35000000,42353.94000000,41718.05000000,42279.75000000,2433.52283000
2024-01-15 02:00:00,42279.76000000,42398.73000000,42176.28000000,42275.18000000,1404.64040000
2024-01-15 03:00:00,42275.17000000,42411.62000000,42194.12000000,42399.72000000,850.09544000
2024-01-15 04:00:00,42399.71000000,42640.00000000,42389.27000000,42565.99000000,1140.03904000
2024-01-15 05:00:00,42565.99000000,42634.00000000,42499.01000000,42591.77000000,1090.60435000
2024-01-15 06:00:00,42591.76000000,42824.68000000,42569.73000000,42739.85000000,1213.71533000
2024-01-15 07:00:00,42739.85000000,42797.06000000,42612.00000000,42651.10000000,985.96635000
2024-01-15 08:00:00,42651.09000000,42764.00000000,42513.14000000,42714.78000000,1093.23136000
2024-01-15 09:00:00,42714.78000000,42775.00000000,42641.10000000,42680.44000000,1082.69198000
2024-01-15 10:00:00,42680.43000000,42762.11000000,42585.86000000,42750.88000000,966.05532000
2024-01-15 11:00:00,42750.89000000,42761.10000000,42540.00000000,42565.26000000,916.19805000
2024-01-15 12:00:00,42565.25000000,42703.95000000,42542.00000000,42697.99000000,847.57790000
2024-01-15 13:00:00,42698.00000000,42715.99000000,42570.00000000,42663.79000000,1219.39859000
2024-01-15 14:00:00,42663.79000000,42958.03000000,42614.12000000,42852.54000000,1610.94481000
2024-01-15 15:00:00,42852.55000000,42868.53000000,42172.14000000,42199.00000000,3628.83988000
2024-01-15 16:00:00,42199.01000000,42473.99000000,42163.32000000,42278.99000000,2136.55160000
2024-01-15 17:00:00,42278.99000000,42549.00000000,42249.00000000,42522.61000000,1121.26001000
2024-01-15 18:00:00,42522.60000000,42779.78000000,42521.10000000,42696.58000000,1280.44041000
2024-01-15 19:00:00,42696.57000000,43400.43000000,42696.57000000,43015.82000000,7891.28853000
2024-01-15 20:00:00,43015.82000000,43133.80000000,42825.84000000,42992.67000000,2038.31756000
2024-01-15 21:00:00,42992.67000000,43114.45000000,42850.00000000,42960.00000000,1245.90158000
2024-01-15 22:00:00,42959.99000000,42960.00000000,42710.00000000,42716.00000000,920.68651000
2024-01-15 23:00:00,42716.00000000,42818.31000000,42342.18000000,42628.00000000,1850.23943000
2024-01-16 00:00:00,42628.00000000,42639.99000000,42474.00000000,42511.10000000,1301.68577000
2024-01-16 01:00:00,42511.10000000,42674.00000000,42466.88000000,42600.00000000,1007.25697000
2024-01-16 02:00:00,42600.01000000,42726.97000000,42555.00000000,42584.34000000,875.50468000
2024-01-16 03:00:00,42584.34000000,42732.45000000,42553.96000000,42710.00000000,967.07632000
2024-01-16 04:00:00,42710.00000000,42939.50000000,42702.00000000,42924.56000000,1175.44142000
2024-01-16 05:00:00,42924.57000000,42946.05000000,42755.33000000,42803.19000000,917.47192000
2024-01-16 06:00:00,42803.18000000,42931.33000000,42768.00000000,42773.82000000,814.04215000
2024-01-16 07:00:00,42773.82000000,42780.00000000,42646.89000000,42741.09000000,963.99198000
2024-01-16 08:00:00,42741.10000000,42791.14000000,42606.92000000,42791.13000000,952.74344000
2024-01-16 09:00:00,42791.14000000,43022.00000000,42720.06000000,43014.53000000,1421.99021000
2024-01-16 10:00:00,43014.53000000,43153.66000000,42896.41000000,42940.01000000,1762.34779000
2024-01-16 11:00:00,42940.01000000,42971.10000000,42851.45000000,42872.00000000,823.26434000
2024-01-16 12:00:00,42872.01000000,42945.54000000,42753.55000000,42900.54000000,841.64338000
2024-01-16 13:00:00,42900.55000000,43166.00000000,42857.32000000,43156.12000000,1134.71946000
2024-01-16 14:00:00,43156.11000000,43174.48000000,42700.00000000,42805.83000000,1752.96929000
2024-01-16 15:00:00,42805.83000000,42954.00000000,42050.00000000,42690.00000000,9514.26629000
2024-01-16 16:00:00,42690.00000000,43314.73000000,42543.01000000,43252.67000000,5566.03085000
2024-01-16 17:00:00,43252.45000000,43434.00000000,43011.10000000,43249.72000000,3535.61086000
2024-01-16 18:00:00,43249.72000000,43249.72000000,43031.00000000,43051.74000000,1495.67672000
2024-01-16 19:00:00,43051.74000000,43157.85000000,42834.29000000,43013.00000000,1537.50667000
2024-01-16 20:00:00,43013.00000000,43182.56000000,42949.00000000,43166.11000000,1155.16262000
2024-01-16 21:00:00,43166.10000000,43370.11000000,43060.69000000,43200.01000000,2329.86499000
2024-01-16 22:00:00,43200.01000000,43578.01000000,43185.01000000,43434.71000000,2305.15993000
2024-01-16 23:00:00,43434.71000000,43496.05000000,43202.00000000,43206.00000000,968.43985000
2024-01-17 00:00:00,43206.00000000,43286.00000000,43112.00000000,43137.95000000,1227.56376000
2024-01-17 01:00:00,43137.94000000,43175.99000000,43050.01000000,43092.00000000,938.65364000
