dateTime,open,high,low,close,volume
2024-01-15 01:00:00,0.08002000,0.08089000,0.07998000,0.08081000,21623362.00000000
2024-01-15 02:00:00,0.08081000,0.08094000,0.08038000,0.08084000,16688613.00000000
2024-01-15 03:00:00,0.08083000,0.08129000,0.08061000,0.08128000,11244624.00000000
2024-01-15 04:00:00,0.08128000,0.08148000,0.08102000,0.08118000,14443793.00000000
2024-01-15 05:00:00,0.08117000,0.08153000,0.08111000,0.08150000,11389736.00000000
2024-01-15 06:00:00,0.08150000,0.08161000,0.08115000,0.08134000,16685225.00000000
2024-01-15 07:00:00,0.08134000,0.08135000,0.08065000,0.08079000,22490392.00000000
2024-01-15 08:00:00,0.08079000,0.08101000,0.08053000,0.08088000,15196830.00000000
2024-01-15 09:00:00,0.08089000,0.08101000,0.08063000,0.08090000,11324127.00000000
2024-01-15 10:00:00,0.08090000,0.08140000,0.08076000,0.08128000,14611449.00000000
2024-01-15 11:00:00,0.08129000,0.08164000,0.08114000,0.08158000,20343327.00000000
2024-01-15 12:00:00,0.08158000,0.08178000,0.08135000,0.08157000,17620886.00000000
2024-01-15 13:00:00,0.08157000,0.08167000,0.08098000,0.08145000,27878344.00000000
2024-01-15 14:00:00,0.08145000,0.08157000,0.08118000,0.08125000,14838546.00000000
2024-01-15 15:00:00,0.08124000,0.08128000,0.08000000,0.08011000,35396458.00000000
2024-01-15 16:00:00,0.08012000,0.08057000,0.07987000,0.08030000,29782648.00000000
2024-01-15 17:00:00,0.08028000,0.08068000,0.08014000,0.08059000,15219973.00000000
2024-01-15 18:00:00,0.08058000,0.08095000,0.08055000,0.08087000,11740267.00000000
2024-01-15 19:00:00,0.08088000,0.08178000,0.08086000,0.08122000,20070662.00000000
2024-01-15 20:00:00,0.08121000,0.08144000,0.08102000,0.08117000,12280834.00000000
2024-01-15 21:00:00,0.08117000,0.08137000,0.08086000,0.08106000,9870666.00000000
2024-01-15 22:00:00,0.08106000,0.08117000,0.08076000,0.08078000,11844940.00000000
2024-01-15 23:00:00,0.08079000,0.08119000,0.08000000,0.08114000,20343650.00000000
2024-01-16 00:00:00,0.08114000,0.08135000,0.08088000,0.08108000,20660427.00000000
2024-01-16 01:00:00,0.08108000,0.08165000,0.08108000,0.08137000,19782195.00000000
2024-01-16 02:00:00,0.08137000,0.08172000,0.08106000,0.08110000,16604249.00000000
2024-01-16 03:00:00,0.08111000,0.08126000,0.08085000,0.08094000,9089357.00000000
2024-01-16 04:00:00,0.08094000,0.08122000,0.08086000,0.08117000,9411504.00000000
2024-01-16 05:00:00,0.08118000,0.08131000,0.08099000,0.08103000,10272055.00000000
2024-01-16 06:00:00,0.08104000,0.08107000,0.08048000,0.08050000,16334378.00000000
2024-01-16 07:00:00,0.08051000,0.08068000,0.08024000,0.08066000,17912780.00000000
2024-01-16 08:00:00,0.08067000,0.08098000,0.08036000,0.08098000,15340584.00000000
2024-01-16 09:00:00,0.08098000,0.08144000,0.08086000,0.08129000,31764501.00000000
2024-01-16 10:00:00,0.08128000,0.08258000,0.08116000,0.08214000,76199025.00000000
2024-01-16 11:00:00,0.08214000,0.08219000,0.08180000,0.08189000,22464354.00000000
2024-01-16 12:00:00,0.08188000,0.08201000,0.08130000,0.08161000,25749684.00000000
2024-01-16 13:00:00,0.08160000,0.08213000,0.08151000,0.08211000,18154439.00000000
2024-01-16 14:00:00,0.08211000,0.08223000,0.08081000,0.08097000,56202102.00000000
2024-01-16 15:00:00,0.08097000,0.08119000,0.07986000,0.08077000,56276397.00000000
2024-01-16 16:00:00,0.08076000,0.08146000,0.08055000,0.08133000,35730889.00000000
2024-01-16 17:00:00,0.08133000,0.08146000,0.08090000,0.08123000,28271927.00000000
2024-01-16 18:00:00,0.08121000,0.08137000,0.08098000,0.08117000,17687580.00000000
2024-01-16 19:00:00,0.08118000,0.08164000,0.08099000,0.08114000,22676081.00000000
2024-01-16 20:00:00,0.08114000,0.08146000,0.08094000,0.08138000,11849152.00000000
2024-01-16 21:00:00,0.08138000,0.08165000,0.08125000,0.08143000,15146379.00000000
2024-01-16 22:00:00,0.08143000,0.08184000,0.08140000,0.08174000,14655667.00000000
2024-01-16 23:00:00,0.08174000,0.08184000,0.08137000,0.08142000,13360843.00000000
2024-01-17 00:00:00,0.08142000,0.08168000,0.08126000,0.08134000,21513135.00000000
2024-01-17 01:00:00,0.08134000,0.08160000,0.08125000,0.08155000,10808642.00000000
2024-01-17 02:00:00,0.08155000,0.08159000,0.08120000,0.08124000,23689041.00000000
2024-01-17 03:00:00,0.08123000,0.08143000,0.08120000,0.08131000,12910150.00000000
2024-01-17 04:00:00,0.08130000,0.08145000,0.08120000,0.08122000,10082289.00000000
2024-01-17 05:00:00,0.08123000,0.08131000,0.08090000,0.08119000,18864956.00000000
2024-01-17 06:00:00,0.08120000,0.08138000,0.08069000,0.08076000,20221035.00000000
2024-01-17 07:00:00,0.08076000,0.08098000,0.08068000,0.08074000,18959772.00000000
2024-01-17 08:00:00,0.08074000,0.08093000,0.08033000,0.08044000,27715559.00000000
