dateTime,open,high,low,close,volume
2024-01-16 12:00:00,2533.92000000,2537.94000000,2521.98000000,2530.77000000,11451.43090000
2024-01-16 13:00:00,2530.78000000,2547.95000000,2529.16000000,2547.01000000,9824.45460000
2024-01-16 14:00:00,2547.00000000,2547.80000000,2524.10000000,2525.81000000,13898.63270000
2024-01-16 15:00:00,2525.80000000,2538.32000000,2500.05000000,2534.31000000,42934.82820000
2024-01-16 16:00:00,2534.31000000,2570.79000000,2524.99000000,2559.44000000,42845.74780000
2024-01-16 17:00:00,2559.44000000,2579.62000000,2548.63000000,2575.92000000,36310.91620000
2024-01-16 18:00:00,2575.93000000,2578.93000000,2562.09000000,2564.05000000,14107.60670000
2024-01-16 19:00:00,2564.05000000,2569.44000000,2554.80000000,2559.20000000,11237.72020000
2024-01-16 20:00:00,2559.20000000,2576.09000000,2555.40000000,2574.06000000,9020.98650000
2024-01-16 21:00:00,2574.06000000,2588.97000000,2571.79000000,2586.87000000,18420.49840000
2024-01-16 22:00:00,2586.87000000,2614.43000000,2584.89000000,2607.29000000,24490.81630000
2024-01-16 23:00:00,2607.30000000,2611.60000000,2593.09000000,2593.55000000,14054.13510000
2024-01-17 00:00:00,2593.56000000,2604.80000000,2585.31000000,2587.40000000,16415.83380000
2024-01-17 01:00:00,2587.41000000,2592.06000000,2580.02000000,2589.09000000,15482.41180000
2024-01-17 02:00:00,2589.09000000,2592.97000000,2576.91000000,2578.57000000,12529.32090000
2024-01-17 03:00:00,2578.58000000,2581.78000000,2573.35000000,2576.64000000,11303.90610000
2024-01-17 04:00:00,2576.65000000,2578.89000000,2571.17000000,2571.43000000,8722.57870000
2024-01-17 05:00:00,2571.43000000,2575.57000000,2561.95000000,2568.81000000,10399.88480000
2024-01-17 06:00:00,2568.81000000,2573.31000000,2561.29000000,2562.73000000,9147.98900000
2024-01-17 07:00:00,2562.73000000,2570.66000000,2561.40000000,2563.01000000,10517.41290000
2024-01-17 08:00:00,2563.00000000,2566.11000000,2551.81000000,2552.52000000,15498.55940000
2024-01-17 09:00:00,2552.53000000,2554.06000000,2534.40000000,2546.84000000,18418.26270000
2024-01-17 10:00:00,2546.84000000,2551.96000000,2542.73000000,2544.36000000,11531.03220000
2024-01-17 11:00:00,2544.36000000,2553.00000000,2540.28000000,2553.00000000,12396.75230000
2024-01-17 12:00:00,2553.00000000,2553.67000000,2541.63000000,2542.85000000,12535.34210000
2024-01-17 13:00:00,2542.86000000,2552.90000000,2532.67000000,2552.38000000,25697.53570000
2024-01-17 14:00:00,2552.38000000,2552.86000000,2541.33000000,2543.77000000,12544.70600000
2024-01-17 15:00:00,2543.77000000,2574.75000000,2538.12000000,2550.16000000,34492.04240000
2024-01-17 16:00:00,2550.16000000,2563.74000000,2535.69000000,2539.46000000,35414.47970000
2024-01-17 17:00:00,2539.47000000,2544.75000000,2522.00000000,2534.76000000,22880.92870000
2024-01-17 18:00:00,2534.76000000,2537.28000000,2523.10000000,2529.69000000,13441.99810000
2024-01-17 19:00:00,2529.69000000,2534.08000000,2517.22000000,2532.90000000,15278.16490000
2024-01-17 20:00:00,2532.91000000,2539.84000000,2529.19000000,2533.29000000,11437.54950000
2024-01-17 21:00:00,2533.29000000,2543.13000000,2530.59000000,2539.87000000,14557.66150000
2024-01-17 22:00:00,2539.88000000,2544.81000000,2524.17000000,2526.58000000,9675.20950000
2024-01-17 23:00:00,2526.59000000,2531.17000000,2506.75000000,2528.61000000,14905.38960000
2024-01-18 00:00:00,2528.62000000,2532.00000000,2521.16000000,2530.19000000,7472.22920000
2024-01-18 01:00:00,2530.20000000,2531.94000000,2524.13000000,2530.12000000,12065.74270000
2024-01-18 02:00:00,2530.11000000,2533.44000000,2510.03000000,2522.69000000,11156.25550000
2024-01-18 03:00:00,2522.68000000,2531.99000000,2522.26000000,2528.57000000,9106.43170000
2024-01-18 04:00:00,2528.57000000,2531.96000000,2525.46000000,2529.94000000,11549.72190000
2024-01-18 05:00:00,2529.95000000,2540.69000000,2526.52000000,2529.86000000,27605.07170000
2024-01-18 06:00:00,2529.86000000,2531.43000000,2524.72000000,2529.69000000,8838.77770000
2024-01-18 07:00:00,2529.68000000,2536.00000000,2528.24000000,2533.33000000,8111.53050000
2024-01-18 08:00:00,2533.33000000,2539.00000000,2532.05000000,2538.99000000,11023.02540000
2024-01-18 09:00:00,2538.99000000,2542.50000000,2536.10000000,2537.48000000,10160.67610000
2024-01-18 10:00:00,2537.47000000,2550.00000000,2535.46000000,2539.49000000,32722.48660000
2024-01-18 11:00:00,2539.50000000,2541.26000000,2514.04000000,2516.24000000,15622.71590000
2024-01-18 12:00:00,2516.25000000,2524.19000000,2515.25000000,2522.41000000,13135.23310000
2024-01-18 13:00:00,2522.42000000,2522.86000000,2505.60000000,2512.70000000,14556.52750000
2024-01-18 14:00:00,2512.70000000,2523.31000000,2503.77000000,2515.55000000,17890.12290000
2024-01-18 15:00:00,2515.55000000,2533.95000000,2513.91000000,2533.74000000,15053.66690000
2024-01-18 16:00:00,2533.73000000,2535.27000000,2523.80000000,2525.64000000,11161.12940000
2024-01-18 17:00:00,2525.65000000,2526.15000000,2480.00000000,2488.29000000,42993.93280000
2024-01-18 18:00:00,2488.29000000,2499.00000000,2467.17000000,2481.30000000,36463.36260000
2024-01-18 19:00:00,2481.31000000,2485.38000000,2455.24000000,2463.59000000,29942.28150000
2024-01-18 20:00:00,2463.60000000,2476.15000000,2430.00000000,2439.50000000,38254.09640000
2024-01-18 21:00:00,2439.50000000,2462.28000000,2428.56000000,2446.45000000,32524.08860000
2024-01-18 22:00:00,2446.44000000,2464.61000000,2442.15000000,2457.35000000,20546.10900000
2024-01-18 23:00:00,2457.36000000,2472.86000000,2455.37000000,2470.53000000,13271.43930000
2024-01-19 00:00:00,2470.53000000,2471.32000000,2465.12000000,2470.81000000,8335.68170000
2024-01-19 01:00:00,2470.81000000,2474.59000000,2461.93000000,2467.97000000,13073.91610000
2024-01-19 02:00:00,2467.98000000,2468.77000000,2457.31000000,2463.15000000,11678.53910000
2024-01-19 03:00:00,2463.16000000,2465.20000000,2451.32000000,2452.79000000,11318.25730000
2024-01-19 04:00:00,2452.79000000,2462.98000000,2443.13000000,2460.40000000,20917.22160000
2024-01-19 05:00:00,2460.40000000,2465.93000000,2456.63000000,2461.90000000,8781.75700000
2024-01-19 06:00:00,2461.91000000,2468.22000000,2459.33000000,2464.58000000,6886.65900000
2024-01-19 07:00:00,2464.58000000,2473.46000000,2462.22000000,2471.36000000,10565.95520000
2024-01-19 08:00:00,2471.36000000,2474.82000000,2465.35000000,2465.51000000,13351.68230000
2024-01-19 09:00:00,2465.50000000,2477.23000000,2460.44000000,2473.50000000,9702.34910000
2024-01-19 10:00:00,2473.50000000,2483.87000000,2472.80000000,2482.40000000,11875.56360000
2024-01-19 11:00:00,2482.41000000,2496.62000000,2481.58000000,2490.70000000,19616.77130000
2024-01-19 12:00:00,2490.70000000,2493.40000000,2485.59000000,2488.97000000,8315.97780000
2024-01-19 13:00:00,2488.98000000,2489.43000000,2481.23000000,2485.82000000,8795.48960000
2024-01-19 14:00:00,2485.82000000,2497.17000000,2483.40000000,2497.16000000,10588.33380000
2024-01-19 15:00:00,2497.16000000,2499.87000000,2470.00000000,2474.62000000,27108.10720000
2024-01-19 16:00:00,2474.62000000,2481.75000000,2460.37000000,2462.98000000,28926.58100000
2024-01-19 17:00:00,2462.98000000,2467.87000000,2415.20000000,2428.41000000,61310.99780000
2024-01-19 18:00:00,2428.40000000,2471.80000000,2416.67000000,2471.37000000,38036.32770000
2024-01-19 19:00:00,2471.37000000,2504.00000000,2461.87000000,2496.17000000,40524.03120000
2024-01-19 20:00:00,2496.17000000,2498.42000000,2481.41000000,2493.37000000,20938.28860000
2024-01-19 21:00:00,2493.37000000,2504.20000000,2481.80000000,2484.60000000,18161.91030000
2024-01-19 22:00:00,2484.59000000,2492.79000000,2481.00000000,2489.12000000,10125.44600000
2024-01-19 23:00:00,2489.13000000,2493.74000000,2483.60000000,2490.90000000,6025.69650000
2024-01-20 00:00:00,2490.90000000,2497.96000000,2486.64000000,2492.00000000,7583.14380000
2024-01-20 01:00:00,2491.99000000,2492.00000000,2475.00000000,2476.12000000,8256.21500000
2024-01-20 02:00:00,2476.11000000,2490.90000000,2475.30000000,2489.80000000,5921.78900000
2024-01-20 03:00:00,2489.80000000,2489.80000000,2481.29000000,2486.50000000,5003.44830000
2024-01-20 04:00:00,2486.50000000,2486.75000000,2475.10000000,2481.22000000,8512.40860000
2024-01-20 05:00:00,2481.22000000,2484.75000000,2478.21000000,2483.00000000,4204.76790000
2024-01-20 06:00:00,2483.01000000,2484.22000000,2475.29000000,2477.54000000,5272.36370000
2024-01-20 07:00:00,2477.54000000,2484.29000000,2477.02000000,2482.46000000,4032.60900000
2024-01-20 08:00:00,2482.47000000,2486.27000000,2478.20000000,2478.47000000,3945.51340000
2024-01-20 09:00:00,2478.48000000,2480.07000000,2471.71000000,2474.63000000,7894.02180000
2024-01-20 10:00:00,2474.62000000,2477.32000000,2463.31000000,2465.95000000,8418.58910000
2024-01-20 11:00:00,2465.95000000,2474.51000000,2465.75000000,2470.53000000,5663.58780000
2024-01-20 12:00:00,2470.54000000,2472.42000000,2465.26000000,2470.59000000,4295.36820000
2024-01-20 13:00:00,2470.58000000,2475.91000000,2466.84000000,2467.90000000,5298.52560000
2024-01-20 14:00:00,2467.90000000,2474.03000000,2467.15000000,2471.87000000,4600.82890000
2024-01-20 15:00:00,2471.87000000,2472.62000000,2460.00000000,2466.65000000,7170.33250000
2024-01-20 16:00:00,2466.65000000,2473.99000000,2458.33000000,2463.83000000,7421.10830000
2024-01-20 17:00:00,2463.83000000,2467.81000000,2456.24000000,2458.72000000,7376.40150000
2024-01-20 18:00:00,2458.71000000,2464.07000000,2457.08000000,2462.08000000,4787.32620000
2024-01-20 19:00:00,2462.08000000,2462.59000000,2454.20000000,2457.83000000,5313.78410000
2024-01-20 20:00:00,2457.83000000,2463.80000000,2457.72000000,2461.52000000,3445.27200000
2024-01-20 21:00:00,2461.52000000,2472.48000000,2460.20000000,2466.94000000,6313.22620000
2024-01-20 22:00:00,2466.94000000,2472.79000000,2465.60000000,2465.61000000,4273.01990000
2024-01-20 23:00:00,2465.60000000,2473.68000000,2465.60000000,2471.85000000,3969.86250000
2024-01-21 00:00:00,2471.85000000,2474.88000000,2468.44000000,2472.01000000,5230.58820000
2024-01-21 01:00:00,2472.02000000,2472.12000000,2465.00000000,2465.78000000,4991.09510000
2024-01-21 02:00:00,2465.77000000,2472.97000000,2465.20000000,2469.53000000,4536.82370000
2024-01-21 03:00:00,2469.53000000,2477.12000000,2469.41000000,2477.11000000,4577.53950000
2024-01-21 04:00:00,2477.11000000,2481.00000000,2473.22000000,2475.42000000,5203.98930000
2024-01-21 05:00:00,2475.43000000,2475.83000000,2472.42000000,2474.00000000,2211.80280000
2024-01-21 06:00:00,2474.01000000,2475.74000000,2472.46000000,2473.18000000,3043.02650000
2024-01-21 07:00:00,2473.17000000,2475.00000000,2468.89000000,2469.82000000,3596.58130000
2024-01-21 08:00:00,2469.81000000,2476.07000000,2466.64000000,2476.06000000,4565.42460000
2024-01-21 09:00:00,2476.06000000,2479.36000000,2472.38000000,2474.20000000,5273.38210000
2024-01-21 10:00:00,2474.21000000,2477.51000000,2473.20000000,2477.42000000,3739.63430000
2024-01-21 11:00:00,2477.41000000,2482.18000000,2476.02000000,2479.98000000,5127.44370000
2024-01-21 12:00:00,2479.97000000,2481.19000000,2471.98000000,2473.65000000,5202.65910000
2024-01-21 13:00:00,2473.65000000,2475.22000000,2471.27000000,2471.90000000,5597.41860000
2024-01-21 14:00:00,2471.91000000,2480.80000000,2471.90000000,2479.36000000,7951.72660000
2024-01-21 15:00:00,2479.36000000,2481.05000000,2475.00000000,2478.13000000,8647.09410000
2024-01-21 16:00:00,2478.12000000,2480.74000000,2464.08000000,2468.01000000,8551.58740000
2024-01-21 17:00:00,2468.01000000,2473.92000000,2464.16000000,2471.80000000,6804.96400000
2024-01-21 18:00:00,2471.81000000,2476.66000000,2471.37000000,2474.52000000,4534.77960000
2024-01-21 19:00:00,2474.52000000,2478.49000000,2471.17000000,2474.31000000,3627.79060000
2024-01-21 20:00:00,2474.31000000,2475.06000000,2470.73000000,2474.26000000,3106.60290000
2024-01-21 21:00:00,2474.27000000,2475.40000000,2466.77000000,2467.30000000,4300.70950000
2024-01-21 22:00:00,2467.30000000,2474.10000000,2465.51000000,2473.42000000,3129.90440000
2024-01-21 23:00:00,2473.42000000,2473.72000000,2460.00000000,2462.18000000,5242.52420000
2024-01-22 00:00:00,2462.18000000,2464.06000000,2452.13000000,2457.05000000,9007.66480000
2024-01-22 01:00:00,2457.06000000,2464.49000000,2452.20000000,2462.12000000,7488.80590000
2024-01-22 02:00:00,2462.12000000,2466.10000000,2435.47000000,2439.38000000,21340.54820000
2024-01-22 03:00:00,2439.39000000,2446.44000000,2432.24000000,2436.25000000,10520.18760000
2024-01-22 04:00:00,2436.24000000,2439.40000000,2424.00000000,2437.56000000,12446.65740000
2024-01-22 05:00:00,2437.56000000,2438.69000000,2416.02000000,2416.61000000,27092.26250000
2024-01-22 06:00:00,2416.60000000,2431.20000000,2402.50000000,2427.14000000,22071.62530000
2024-01-22 07:00:00,2427.14000000,2436.16000000,2420.82000000,2430.17000000,12403.31420000
2024-01-22 08:00:00,2430.17000000,2430.72000000,2417.94000000,2420.80000000,8261.28820000
2024-01-22 09:00:00,2420.80000000,2420.80000000,2395.23000000,2411.07000000,28001.89250000
2024-01-22 10:00:00,2411.07000000,2416.05000000,2385.00000000,2389.32000000,24961.67920000
2024-01-22 11:00:00,2389.31000000,2392.80000000,2361.60000000,2373.41000000,31215.95890000
